PLAYER NAME             KILLS   DEATHS     KDR   PLAYED WITH CHAMPION(S)
MahJaah                     3        3    1.00   Shen
Manuskii                    3        3    1.00   Blitzcrank
MrCooli0                    3        3    1.00   Shyvana
OG2                         3        3    1.00   Sona
Pokealotofsmot              3        3    1.00   Yorick
PpumpsnCbars                3        3    1.00   Gragas
Rahmona                     3        3    1.00   Lucian
ReevesTheMonkey             3        3    1.00   Leona
Rosterrange                 3        3    1.00   Jinx
SerSloth                    3        3    1.00   Viktor
ShadowZero45                3        3    1.00   Garen
Shauning                    3        3    1.00   Thresh
SoloForever                 3        3    1.00   Heimerdinger
SparkZHY                    3        3    1.00   Lucian
Telly                       3        3    1.00   Thresh
Urbana                      3        3    1.00   Vladimir
VesuvioAgo                  3        3    1.00   Hecarim
Woahhzz                     3        3    1.00   Vayne
cYnBlade                    3        3    1.00   Amumu
dlehfb                      3        3    1.00   Thresh
iGDohee                     3        3    1.00   Volibear
iKINGx                      3        3    1.00   Malzahar
jayy619                     3        3    1.00   Riven
jincongcongissb             3        3    1.00   Riven
kjingle                     3        3    1.00   Vel'Koz
kmarry                      3        3    1.00   Nunu
kokonoeatai                 3        3    1.00   Nasus
lTIMBOl                     3        3    1.00   Blitzcrank
miss7Chen                   3        3    1.00   Katarina
monoli1                     3        3    1.00   Mordekaiser
myafflack                   3        3    1.00   Nautilus
punipuyo                    3        3    1.00   Sion
strider0033                 3        3    1.00   Leona
tarochian                   3        3    1.00   Irelia
toleedo                     3        3    1.00   Ezreal
vaLx                        3        3    1.00   Renekton
9fascinateme                2        2    1.00   Malphite
BENPARK                     2        2    1.00   Jinx
BawlZe                      2        2    1.00   Janna
BlacksticK                  2        2    1.00   Graves
BostonBILL86                2        2    1.00   Vayne
Burningsoldier              2        2    1.00   Nidalee
Castiel54                   2        2    1.00   Volibear
Cataclzmic                  2        2    1.00   Sion
Chapandazr                  2        2    1.00   Leona
Cohta                       2        2    1.00   Blitzcrank
Crankshanker                2        2    1.00   Malphite
DjBlood                     2        2    1.00   Sejuani
DukeWang                    2        2    1.00   Graves
Ellminster24                2        2    1.00   Malzahar
FullMetalStar               2        2    1.00   Teemo
GetCuIled                   2        2    1.00   Kog'Maw
Gifffy                      2        2    1.00   Thresh
GonefishingX                2        2    1.00   Nami
GreedyPig                   2        2    1.00   JarvanIV
HongKongMG                  2        2    1.00   Yasuo
ILikeGrapingBoys            2        2    1.00   Skarner
Jatanasio                   2        2    1.00   Vi
JazzyJamz                   2        2    1.00   Janna
Jibba450                    2        2    1.00   Lucian
JotBabb                     2        2    1.00   Nautilus
KakkiyamaYoru               2        2    1.00   Morgana
KingKalista                 2        2    1.00   Sion
KurtisB                     2        2    1.00   Leona
LEGEND12312350              2        2    1.00   Karthus
LONEshire                   2        2    1.00   Orianna
LaserHappy                  2        2    1.00   Zac
LittleWANXAL                2        2    1.00   XinZhao
Lolonex                     2        2    1.00   Rek'Sai
LuvFlyingGeT                2        2    1.00   Graves
Manders                     2        2    1.00   Blitzcrank
MistarChu                   2        2    1.00   Kassadin
Mshuler24                   2        2    1.00   Thresh
NDIEHyunbin                 2        2    1.00   Nidalee
NapLab                      2        2    1.00   Ezreal
NeckDeepInASheep            2        2    1.00   LeeSin
NeikoLin                    2        2    1.00   Morgana
NiklausMikaelson            2        2    1.00   Gangplank
Nivic                       2        2    1.00   Nami
NoobSquad42                 2        2    1.00   Fizz
Phink                       2        2    1.00   Morgana
PrincessPing                2        2    1.00   Nami
Purgarus                    2        2    1.00   Lucian
ReDrop                      2        2    1.00   Olaf
RunningAtom                 2        2    1.00   Jinx
RyanInfinite                2        2    1.00   Lucian
SexualPredatorT             2        2    1.00   Leona
Sleepless12                 2        2    1.00   XinZhao
SolidSovis                  2        2    1.00   Teemo
TheBadDog                   2        2    1.00   Zed
ThePickleSniffer            2        2    1.00   Nasus
VIILegacy                   2        2    1.00   Fiora
Varneshi                    2        2    1.00   Corki
WENKIS                      2        2    1.00   Warwick
WalmartLowPrice             2        2    1.00   Karma
WorldTree                   2        2    1.00   Nautilus
Zakjag                      2        2    1.00   Thresh
Zepurry                     2        2    1.00   Amumu
blackapotamus               2        2    1.00   Janna
bufferincold                2        2    1.00   Blitzcrank
doenjang                    2        2    1.00   Janna
fluffylicious               2        2    1.00   Leona
ggChill                     2        2    1.00   Cho'Gath
iCorgi                      2        2    1.00   Morgana
jgor2jg                     2        2    1.00   Evelynn
lpjlol                      2        2    1.00   Lucian
sclawgemmiest               2        2    1.00   Nami
slizzbot                    2        2    1.00   Thresh
theyoungpadawon             2        2    1.00   Warwick
tristanpgraham              2        2    1.00   Soraka
uwdm                        2        2    1.00   Taric
xTxHxCx                     2        2    1.00   Caitlyn
2015JulyBOO                 1        0    1.00   Thresh
4shadow887                  1        0    1.00   Thresh
Bloodtrance                 1        0    1.00   Zac
EbolaVo                     1        0    1.00   Kennen
Eburgers                    1        0    1.00   LeBlanc
Evselen                     1        0    1.00   Janna
FlashFeD                    1        0    1.00   Janna
Jayhawk35                   1        0    1.00   Nunu
JustAir                     1        0    1.00   Janna
Kirox                       1        0    1.00   Zac
Kww                         1        0    1.00   Blitzcrank
Maleboss                    1        0    1.00   Caitlyn
MonsieurSmite               1        0    1.00   Janna
MovieLoverForeve            1        0    1.00   Sona
Nightwish75411              1        0    1.00   Swain
RiceManFTW                  1        0    1.00   Swain
Slipppy                     1        0    1.00   Amumu
Somarion                    1        0    1.00   Janna
StRad                       1        0    1.00   Amumu
SuperMcFatty                1        0    1.00   Nautilus
SuspectEra                  1        0    1.00   Soraka
Tatie                       1        0    1.00   Graves
TheName                     1        0    1.00   Ahri
Xonisinox                   1        0    1.00   Malphite
XxD3ATHOM3NxX               1        0    1.00   Gragas
crazyyMon                   1        0    1.00   Blitzcrank
shizuku12                   1        0    1.00   Heimerdinger
spaceman616                 1        0    1.00   Shyvana
50ShadesOfGravy             1        1    1.00   LeeSin
Arceval                     1        1    1.00   Azir
BewareOfMyBIGTOE            1        1    1.00   XinZhao
Boogoti                     1        1    1.00   Sion
ChocolatEz                  1        1    1.00   Morgana
